0.871094 	 0.335096 
0.835938 	 0.370332 
0.863281 	 0.343550 
0.871094 	 0.335096 
0.871094 	 0.335096 
0.843750 	 0.363092 
0.847656 	 0.359354 
0.843750 	 0.363092 
0.941406 	 0.385889 
0.917969 	 0.349538 
0.925781 	 0.303559 
0.910156 	 0.358674 
0.886719 	 0.316936 
0.933594 	 0.394647 
0.898438 	 0.302072 
0.886719 	 0.351975 
0.917969 	 0.349538 
0.882812 	 0.321644 
0.851562 	 0.355533 
0.898438 	 0.302072 
0.890625 	 0.347634 
0.898438 	 0.302072 
0.906250 	 0.329239 
0.863281 	 0.343550 
